Order_ID,Order_Date,Shipping_date,Aging,Ship_Mode,Product_Category,Product,jan_Sales,feb_sales,Quantity,Discount,Profit, Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region,comments
AU-2015-505,8/18/2015,8/21/2015,3,First Class,Auto & Accessories,Car Media Players,140,192,5,0.05,25,$2.50 ,High,AN-00505,Horn Phan,Corporate,Coyoacán,Distrito Federal,Mexico,North,
AU-2015-506,12/23/2015,12/29/2015,6,First Class,Auto & Accessories,Car Speakers,211,65,2,0.03,118.3,$11.80 ,Critical,TT-00506,Duran Prescott,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,EMEA,
AU-2015-507,6/20/2015,6/28/2015,8,First Class,Auto & Accessories,Car Body Covers,117,130,4,0.05,13.6,$1.40 ,Critical,NI-00507,Blanchard Vittorini,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,
AU-2015-508,5/19/2015,5/23/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,220,3,0.05,20.3,$2.00 ,High,TE-00508,Powers Gute,Consumer,Vadodara,Gujarat,India,Central Asia,
AU-2015-509,6/12/2015,6/21/2015,9,First Class,Auto & Accessories,Tyre,250,104,5,0.05,107.5,$10.80 ,High,EZ-00509,Schmidt Dominguez,Consumer,Grigny,Ile-de-France,France,Central,
AU-2015-510,6/25/2015,6/27/2015,2,First Class,Auto & Accessories,Bike Tyres,72,149,2,0.03,36,$3.60 ,High,WN-00510,Simmons Brown,Corporate,Santiago,Santiago,Chile,South,
AU-2015-511,1/16/2015,1/18/2015,2,First Class,Auto & Accessories,Car Mat,54,222,4,0.05,13.5,$1.40 ,Critical,DT-00511,Glass Schmidt,Home Office,Tlalpan,Distrito Federal,Mexico,North,
AU-2015-512,1/24/2015,1/26/2015,2,First Class,Auto & Accessories,Car Seat Covers,114,199,4,0.04,15.8,$1.60 ,Critical,ND-00512,Crawford Chand,Consumer,Mahajanga,Boeny,Madagascar,Africa,
AU-2015-513,4/3/2015,4/12/2015,9,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,111,5,0.03,116.4,$11.60 ,High,NS-00513,Palmer Collins,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,
AU-2015-514,4/9/2015,4/10/2015,1,First Class,Auto & Accessories,Car Media Players,140,33,4,0.04,37.6,$3.80 ,Critical,SS-00514,Steele Gross,Consumer,Mentougou,Beijing,China,North Asia,
AU-2015-515,9/7/2015,9/12/2015,5,First Class,Auto & Accessories,Car Speakers,211,250,5,0.04,88.8,$8.90 ,High,RN-00515,Bentley Zypern,Consumer,Edmonds,Washington,United States,West,
AU-2015-516,7/14/2015,7/24/2015,10,First Class,Auto & Accessories,Car Body Covers,117,83,4,0.05,13.6,$1.40 ,High,ER-00516,Strong Schoenberger,Corporate,Timaru,Canterbury,New Zealand,Oceania,
AU-2015-517,1/16/2015,1/17/2015,1,First Class,Auto & Accessories,Car & Bike Care,118,192,5,0.01,32.1,$3.20 ,Critical,OD-00517,Farmer Hood,Consumer,Libourne,Aquitaine,France,Central,
AU-2015-518,10/17/2015,10/26/2015,9,First Class,Auto & Accessories,Tyre,250,65,2,0.02,160,$16.00 ,High,LL-00518,Gaines O'Carroll,Consumer,New York City,New York,United States,East,
AU-2015-519,8/22/2015,8/31/2015,9,First Class,Auto & Accessories,Bike Tyres,72,130,4,0.04,18,$1.80 ,Critical,ER-00519,Wade Fritzler,Home Office,Hialeah,Florida,United States,South,
AU-2015-520,11/9/2015,11/11/2015,2,First Class,Auto & Accessories,Car Mat,54,220,5,0.04,10.8,$1.10 ,High,RS-00520,Maddox Watters,Consumer,New York City,New York,United States,East,
AU-2015-521,4/27/2015,5/2/2015,5,First Class,Auto & Accessories,Car Seat Covers,114,104,1,0.02,31.7,$3.20 ,Critical,TZ-00521,Padilla Kunitz,Home Office,Dublin,Dublin,Ireland,North,
AU-2015-522,3/25/2015,3/29/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,149,4,0.04,114,$11.40 ,High,ER-00522,Mcmillan Weimer,Corporate,Patrocínio,Minas Gerais,Brazil,South,
AU-2015-523,10/18/2015,10/22/2015,4,First Class,Auto & Accessories,Car Media Players,140,222,2,0.03,51.6,$5.20 ,High,IN-00523,Guzman Haberlin,Consumer,Tijuana,Baja California,Mexico,North,
AU-2015-524,10/14/2015,10/24/2015,10,First Class,Auto & Accessories,Car Speakers,211,199,5,0.04,88.8,$8.90 ,Medium,LL-00524,Mcclain O'Donnell,Corporate,Albury,New South Wales,Australia,Oceania,
AU-2015-525,1/30/2015,1/31/2015,1,First Class,Auto & Accessories,Car Body Covers,117,111,5,0.05,7.8,$0.80 ,Medium,RS-00525,Mercado Stivers,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,
AU-2015-526,4/27/2015,4/30/2015,3,First Class,Auto & Accessories,Car & Bike Care,118,33,2,0.03,30.9,$3.10 ,Critical,EK-00526,Kemp Pistek,Consumer,Chipata,Eastern,Zambia,Africa,
AU-2015-527,11/30/2015,12/2/2015,2,First Class,Auto & Accessories,Tyre,250,250,1,0.05,157.5,$15.80 ,High,TO-00527,Rush Takahito,Consumer,Camagüey,Camagüey,Cuba,Caribbean,
AU-2015-528,10/20/2015,10/27/2015,7,First Class,Auto & Accessories,Bike Tyres,72,83,1,0.04,72,$7.20 ,High,CE-00528,Hunter Chance,Consumer,Bergen,Hordaland,Norway,North,
AU-2015-529,3/13/2015,3/16/2015,3,First Class,Auto & Accessories,Car Mat,54,192,2,0.02,27,$2.70 ,High,OW-00529,Price Brandow,Consumer,Kharkiv,Kharkiv,Ukraine,EMEA,
AU-2015-530,3/29/2015,4/5/2015,7,First Class,Auto & Accessories,Car Seat Covers,114,65,3,0.05,16.9,$1.70 ,High,GS-00530,Barber Hastings,Consumer,Lahore,Punjab,Pakistan,Central Asia,
AU-2015-531,9/23/2015,9/27/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,130,1,0.04,141.8,$14.20 ,Critical,RT-00531,Bowen Hart,Consumer,Balneário Camboriú,Santa Catarina,Brazil,South,
AU-2015-532,10/20/2015,10/23/2015,3,First Class,Auto & Accessories,Car Media Players,140,220,3,0.05,39,$3.90 ,Critical,EN-00532,Kirby Nguyen,Corporate,Dreux,Centre,France,Central,
AU-2015-533,11/1/2015,11/8/2015,7,First Class,Auto & Accessories,Car Speakers,211,104,3,0.03,112,$11.20 ,High,LD-00533,Moreno Fjeld,Corporate,Benghazi,Banghazi,Libya,Africa,
AU-2015-534,4/23/2015,4/25/2015,2,First Class,Auto & Accessories,Car Body Covers,117,149,1,0.02,34.7,$3.50 ,Critical,EN-00534,Reyes Christensen,Consumer,Los Angeles,California,United States,West,
AU-2015-535,10/20/2015,10/25/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,222,4,0.04,19.1,$1.90 ,High,ON-00535,Trujillo Sheldon,Consumer,Bari,Apulia,Italy,South,
AU-2015-536,3/21/2015,3/24/2015,3,First Class,Auto & Accessories,Tyre,250,199,4,0.02,150,$15.00 ,Critical,ON-00536,Webster Jordon,Consumer,Guiyang,Guizhou,China,North Asia,
AU-2015-537,2/4/2015,2/12/2015,8,First Class,Auto & Accessories,Bike Tyres,72,111,4,0.02,18,$1.80 ,High,EN-00537,Rodriguez Arntzen,Consumer,Durango,Durango,Mexico,North,
AU-2015-538,8/26/2015,9/1/2015,6,First Class,Auto & Accessories,Car Mat,54,33,5,0.01,10.8,$1.10 ,Critical,ES-00538,Blackwell Rawles,Home Office,Kenosha,Wisconsin,United States,Central,
AU-2015-539,6/27/2015,7/1/2015,4,First Class,Auto & Accessories,Car Seat Covers,114,250,4,0.05,11.2,$1.10 ,Critical,LL-00539,Leblanc Spruell,Consumer,Roodepoort,Gauteng,South Africa,Africa,
AU-2015-540,11/27/2015,12/3/2015,6,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,83,1,0.03,144.1,$14.40 ,Critical,LY-00540,Preston Savely,Consumer,Temecula,California,United States,West,
AU-2015-541,6/25/2015,7/3/2015,8,First Class,Auto & Accessories,Car Media Players,140,192,1,0.01,58.6,$5.90 ,Critical,ER-00541,Buck Webber,Consumer,José Bonifácio,São Paulo,Brazil,South,
AU-2015-542,5/13/2015,5/19/2015,6,First Class,Auto & Accessories,Car Speakers,211,65,4,0.04,97.2,$9.70 ,High,RD-00542,Hill Ballard,Corporate,Saint-Priest,Rhône-Alpes,France,Central,
AU-2015-543,3/29/2015,3/30/2015,1,First Class,Auto & Accessories,Car Body Covers,117,130,2,0.04,27.6,$2.80 ,Medium,CY-00543,Simon Lacy,Corporate,New York City,New York,United States,East,
AU-2015-544,11/17/2015,11/22/2015,5,First Class,Auto & Accessories,Car & Bike Care,118,220,5,0.01,32.1,$3.20 ,High,AN-00544,Perry Brennan,Consumer,Meizhou,Guangdong,China,North Asia,
AU-2015-545,12/7/2015,12/11/2015,4,First Class,Auto & Accessories,Tyre,250,104,1,0.05,157.5,$15.80 ,High,ND-00545,Bryan Mcfarland,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,
AU-2015-546,11/30/2015,12/6/2015,6,First Class,Auto & Accessories,Bike Tyres,72,149,5,0.02,14.4,$1.40 ,High,EZ-00546,Beck Gonzalez,Corporate,Richardson,Texas,United States,Central,
AU-2015-547,2/21/2015,3/3/2015,10,First Class,Auto & Accessories,Car Mat,54,222,2,0.04,27,$2.70 ,High,NS-00547,Aguilar Hopkins,Consumer,Santana de Parnaíba,São Paulo,Brazil,South,
AU-2015-548,8/9/2015,8/10/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,199,4,0.01,29.4,$2.90 ,Critical,AM-00548,Mckee Sundaresam,Home Office,Mianyang,Sichuan,China,North Asia,
AU-2015-549,2/14/2015,2/24/2015,10,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,111,5,0.02,127.9,$12.80 ,Medium,NG-00549,Strickland Hwang,Corporate,Lakeland,Florida,United States,South,
AU-2015-550,3/8/2015,3/13/2015,5,First Class,Auto & Accessories,Car Media Players,140,33,5,0.01,53,$5.30 ,High,NO-00550,West Cano,Consumer,Utrecht,Utrecht,Netherlands,Central,
AU-2015-551,7/14/2015,7/20/2015,6,First Class,Auto & Accessories,Car Speakers,211,250,1,0.02,126.8,$12.70 ,Critical,AM-00551,Mckee Sundaresam,Home Office,Mianyang,Sichuan,China,North Asia,
AU-2015-552,9/30/2015,10/3/2015,3,First Class,Auto & Accessories,Car Body Covers,117,83,3,0.02,30,$3.00 ,High,LL-00552,Gaines O'Carroll,Consumer,New York City,New York,United States,East,
AU-2015-553,4/22/2015,4/26/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,192,5,0.05,8.5,$0.90 ,High,RE-00553,Park Macintyre,Consumer,Paris,Ile-de-France,France,Central,
AU-2015-554,10/9/2015,10/19/2015,10,First Class,Auto & Accessories,Tyre,250,65,4,0.03,140,$14.00 ,High,EZ-00554,Carr Dominguez,Corporate,Fairfield,California,United States,West,
AU-2015-555,10/3/2015,10/6/2015,3,First Class,Auto & Accessories,Bike Tyres,72,130,4,0.03,18,$1.80 ,High,AN-00555,Rodgers Huffman,Consumer,Brisbane,Queensland,Australia,Oceania,
AU-2015-556,3/6/2015,3/11/2015,5,First Class,Auto & Accessories,Car Mat,54,130,2,0.02,27,$2.70 ,Critical,IN-00556,Zimmerman Lichtenstein,Corporate,Anaheim,California,United States,West,
AU-2015-557,7/12/2015,7/18/2015,6,First Class,Auto & Accessories,Car Seat Covers,114,220,5,0.02,22.6,$2.30 ,Critical,ON-00557,Jensen Foulston,Home Office,Jixi,Heilongjiang,China,North Asia,
AU-2015-558,10/4/2015,10/10/2015,6,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,104,1,0.02,146.4,$14.60 ,Critical,TT-00558,Nelson Barnett,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,
AU-2015-559,7/19/2015,7/28/2015,9,First Class,Auto & Accessories,Car Media Players,140,149,5,0.01,53,$5.30 ,Medium,EZ-00559,Roberson Martinez,Consumer,Mwanza,Mwanza,Tanzania,Africa,
AU-2015-560,5/31/2015,6/10/2015,10,First Class,Auto & Accessories,Car Speakers,211,222,1,0.04,122.6,$12.30 ,High,AS-00560,Porter Cazamias,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,
AU-2015-561,9/8/2015,9/14/2015,6,First Class,Auto & Accessories,Car Body Covers,117,199,4,0.04,18.3,$1.80 ,High,IN-00561,Bowers Martin,Consumer,Petapa,Guatemala,Guatemala,Central,
AU-2015-562,10/19/2015,10/26/2015,7,First Class,Auto & Accessories,Car & Bike Care,118,111,3,0.02,30.9,$3.10 ,High,IN-00562,Waters Lampkin,Consumer,Chihuahua,Chihuahua,Mexico,North,
AU-2015-563,8/3/2015,8/7/2015,4,First Class,Auto & Accessories,Tyre,250,33,1,0.02,165,$16.50 ,High,IS-00563,Riley Davis,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,
AU-2015-564,1/7/2015,1/8/2015,1,First Class,Auto & Accessories,Bike Tyres,72,250,3,0.05,24,$2.40 ,High,AS-00564,Poole Lucas,Corporate,Suzhou,Jiangsu,China,North Asia,
AU-2015-565,6/4/2015,6/12/2015,8,First Class,Auto & Accessories,Car Mat,54,83,4,0.04,13.5,$1.40 ,High,IN-00565,Page Häberlin,Home Office,Orizaba,Veracruz,Mexico,North,
AU-2015-566,6/9/2015,6/10/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,192,4,0.01,29.4,$2.90 ,High,LS-00566,Lane Daniels,Consumer,New York City,New York,United States,East,
AU-2015-567,6/2/2015,6/12/2015,10,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,65,5,0.05,93.3,$9.30 ,Critical,ER-00567,Meadows Wiener,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia,
AU-2015-568,10/14/2015,10/18/2015,4,First Class,Auto & Accessories,Car Media Players,140,130,2,0.02,54.4,$5.40 ,High,ER-00568,Roberts Bavinger,Consumer,San Francisco,California,United States,West,
AU-2015-569,8/14/2015,8/20/2015,6,First Class,Auto & Accessories,Car Speakers,211,220,1,0.01,128.9,$12.90 ,High,EN-00569,Miller Allen,Consumer,Pearland,Texas,United States,Central,
AU-2015-570,3/20/2015,3/25/2015,5,First Class,Auto & Accessories,Car Body Covers,117,104,4,0.01,32.3,$3.20 ,High,ON-00570,Barron Thompson,Home Office,Gold Coast,Queensland,Australia,Oceania,
AU-2015-571,10/27/2015,10/28/2015,1,First Class,Auto & Accessories,Car & Bike Care,118,149,5,0.02,26.2,$2.60 ,High,ER-00571,Mcknight Webber,Consumer,Carcassonne,Languedoc-Roussillon,France,Central,
AU-2015-572,5/22/2015,5/28/2015,6,First Class,Auto & Accessories,Tyre,250,222,4,0.04,130,$13.00 ,Critical,MS-00572,Knapp Williams,Home Office,Tlaquepaque,Jalisco,Mexico,North,
AU-2015-573,5/15/2015,5/20/2015,5,First Class,Auto & Accessories,Bike Tyres,72,199,2,0.02,36,$3.60 ,Critical,EN-00573,Ramsey Hansen,Consumer,Altamura,Apulia,Italy,South,
AU-2015-574,8/6/2015,8/16/2015,10,First Class,Auto & Accessories,Car Mat,54,111,4,0.05,13.5,$1.40 ,Medium,LL-00574,Short O'Connell,Corporate,Manila,National Capital,Philippines,Southeast Asia,
AU-2015-575,3/13/2015,3/18/2015,5,First Class,Auto & Accessories,Car Seat Covers,114,33,4,0.02,24.9,$2.50 ,High,LE-00575,Roy Lonsdale,Corporate,Perth,Western Australia,Australia,Oceania,
AU-2015-576,11/23/2015,12/3/2015,10,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,250,3,0.05,116.4,$11.60 ,High,RE-00576,Wong Macintyre,Consumer,Longmont,Colorado,United States,West,
AU-2015-577,10/14/2015,10/24/2015,10,First Class,Auto & Accessories,Car Media Players,140,83,4,0.04,37.6,$3.80 ,Medium,RG-00577,Stafford Rosenberg,Corporate,Seattle,Washington,United States,West,
AU-2015-578,11/27/2015,11/29/2015,2,First Class,Auto & Accessories,Car Speakers,211,192,5,0.01,120.5,$12.00 ,Medium,DT-00578,Roach Wendt,Corporate,Qom,Qom,Iran,EMEA,
AU-2015-579,4/26/2015,4/30/2015,4,First Class,Auto & Accessories,Car Body Covers,117,65,4,0.02,27.6,$2.80 ,High,AU-00579,Shelton Gastineau,Consumer,Hildesheim,Lower Saxony,Germany,Central,
AU-2015-580,8/26/2015,8/28/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,130,3,0.04,23.8,$2.40 ,High,EZ-00580,Mccormick Lopez,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,
AU-2015-581,5/26/2015,6/1/2015,6,First Class,Auto & Accessories,Tyre,250,220,4,0.05,120,$12.00 ,High,NG-00581,Brewer Flashing,Corporate,Zigong,Sichuan,China,North Asia,
AU-2015-582,12/25/2015,1/3/2016,9,First Class,Auto & Accessories,Bike Tyres,72,104,5,0.02,14.4,$1.40 ,Medium,ST-00582,Bullock Prost,Consumer,Helsinki,Uusimaa,Finland,North,
AU-2015-583,2/9/2015,2/14/2015,5,First Class,Auto & Accessories,Car Mat,54,149,3,0.03,18,$1.80 ,High,ON-00583,Hoover Patterson,Home Office,San Francisco,California,United States,West,
AU-2015-584,6/16/2015,6/21/2015,5,First Class,Auto & Accessories,Car Seat Covers,114,222,1,0.04,29.4,$2.90 ,Medium,CK-00584,Sparks Mackendrick,Home Office,Lome,Maritime,Togo,Africa,
AU-2015-585,7/4/2015,7/13/2015,9,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,199,4,0.04,114,$11.40 ,High,IN-00585,Peterson Blumstein,Corporate,Ferrara,Emilia-Romagna,Italy,South,
AU-2015-586,4/12/2015,4/22/2015,10,First Class,Auto & Accessories,Car Media Players,140,111,1,0.02,57.2,$5.70 ,High,PS-00586,Olsen Phelps,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,
AU-2015-587,12/21/2015,12/27/2015,6,First Class,Auto & Accessories,Car Speakers,211,33,1,0.03,124.7,$12.50 ,High,RI-00587,Nixon Shariari,Consumer,Itamaraju,Bahia,Brazil,South,
AU-2015-588,11/26/2015,12/1/2015,5,First Class,Auto & Accessories,Car Body Covers,117,250,4,0.04,18.3,$1.80 ,High,LL-00588,Espinoza Mull,Consumer,Shanghai,Shanghai,China,North Asia,
AU-2015-589,7/18/2015,7/28/2015,10,First Class,Auto & Accessories,Car & Bike Care,118,83,1,0.01,36.8,$3.70 ,Critical,EN-00589,Hunt Cohen,Consumer,Toronto,Ontario,Canada,Canada,
AU-2015-590,12/28/2015,1/3/2016,6,First Class,Auto & Accessories,Tyre,250,192,1,0.02,165,$16.50 ,High,ED-00590,Johns Reed,Corporate,Coventry,England,United Kingdom,North,
AU-2015-591,2/3/2015,2/11/2015,8,First Class,Auto & Accessories,Bike Tyres,72,65,3,0.01,24,$2.40 ,High,EE-00591,Pratt Lee,Corporate,Hurghada,Al Bahr Al Ahmar,Egypt,Africa,
AU-2015-592,9/6/2015,9/15/2015,9,First Class,Auto & Accessories,Car Mat,54,130,4,0.04,13.5,$1.40 ,High,MS-00592,Faulkner Williams,Consumer,Toul,Lorraine,France,Central,
AU-2015-593,2/23/2015,3/2/2015,7,First Class,Auto & Accessories,Car Seat Covers,114,130,1,0.04,29.4,$2.90 ,Medium,RK-00593,Holmes Clark,Corporate,Arusha,Arusha,Tanzania,Africa,
AU-2015-594,1/21/2015,1/26/2015,5,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,130,5,0.04,104.8,$10.50 ,High,EZ-00594,Beck Gonzalez,Corporate,Ciudad del Carmen,Campeche,Mexico,North,
AU-2015-595,10/30/2015,11/2/2015,3,First Class,Auto & Accessories,Car Media Players,140,220,5,0.02,46,$4.60 ,High,LS-00595,Bradley Daniels,Corporate,Houston,Texas,United States,Central,
AU-2015-596,1/9/2015,1/13/2015,4,First Class,Auto & Accessories,Car Speakers,211,104,5,0.03,99.4,$9.90 ,Critical,NG-00596,Mccall Smayling,Consumer,Los Angeles,California,United States,West,
AU-2015-597,6/7/2015,6/10/2015,3,First Class,Auto & Accessories,Car Body Covers,117,149,3,0.05,19.5,$1.90 ,Medium,EE-00597,Pratt Lee,Corporate,Greensboro,North Carolina,United States,South,
AU-2015-598,4/21/2015,4/27/2015,6,First Class,Auto & Accessories,Car & Bike Care,118,222,2,0.01,35.6,$3.60 ,Medium,ED-00598,Everett Sweed,Consumer,Chinandega,Chinandega,Nicaragua,Central,
AU-2015-599,11/27/2015,12/7/2015,10,First Class,Auto & Accessories,Tyre,250,199,5,0.01,157.5,$15.80 ,High,EY-00599,Carpenter Decherney,Corporate,Puebla,Puebla,Mexico,North,
AU-2015-600,7/19/2015,7/20/2015,1,First Class,Auto & Accessories,Bike Tyres,72,111,2,0.05,36,$3.60 ,High,LE-00600,Jordan Carlisle,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,
AU-2015-601,8/18/2015,8/24/2015,6,First Class,Auto & Accessories,Car Mat,54,33,2,0.01,27,$2.70 ,Critical,CO-00601,Copeland Lomonaco,Corporate,Celle,Lower Saxony,Germany,Central,
AU-2015-602,12/3/2015,12/10/2015,7,First Class,Auto & Accessories,Car Seat Covers,114,250,1,0.02,31.7,$3.20 ,Critical,LE-00602,Booth Pistole,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Central,
AU-2015-603,3/5/2015,3/7/2015,2,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,83,5,0.02,127.9,$12.80 ,High,RI-00603,Ayala Molinari,Consumer,Utrecht,Utrecht,Netherlands,Central,
AU-2015-604,3/24/2015,3/30/2015,6,First Class,Auto & Accessories,Car Media Players,140,192,2,0.02,54.4,$5.40 ,Medium,IG-00604,Bass Ludwig,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,
AU-2015-605,4/2/2015,4/9/2015,7,First Class,Auto & Accessories,Car Speakers,211,65,3,0.02,118.3,$11.80 ,High,AR-00605,Bishop Dunbar,Home Office,Villa Nueva,Guatemala,Guatemala,Central,
AU-2015-606,1/9/2015,1/19/2015,10,First Class,Auto & Accessories,Car Body Covers,117,130,1,0.03,33.5,$3.30 ,Medium,LL-00606,Richardson Blackwell,Consumer,Hermosillo,Sonora,Mexico,North,
AU-2015-607,6/18/2015,6/20/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,220,1,0.05,32.1,$3.20 ,Critical,RT-00607,Mclean Sievert,Consumer,Douai,Nord-Pas-de-Calais,France,Central,
AU-2015-608,7/13/2015,7/23/2015,10,First Class,Auto & Accessories,Tyre,250,104,5,0.01,157.5,$15.80 ,Critical,IS-00608,Saunders Kotsonis,Consumer,Dabrowa Gornicza,Silesia,Poland,EMEA,
AU-2015-609,1/6/2015,1/15/2015,9,First Class,Auto & Accessories,Bike Tyres,72,149,2,0.03,36,$3.60 ,Critical,ON-00609,Jensen Foulston,Home Office,Jixi,Heilongjiang,China,North Asia,
AU-2015-610,4/20/2015,4/23/2015,3,First Class,Auto & Accessories,Car Mat,54,222,2,0.02,27,$2.70 ,Medium,ON-00610,Goodwin Jackson,Corporate,Florence,Tuscany,Italy,South,
AU-2015-611,6/26/2015,7/4/2015,8,First Class,Auto & Accessories,Car Seat Covers,114,199,5,0.02,22.6,$2.30 ,High,NN-00611,Thomas Ann,Home Office,Manaus,Amazonas,Brazil,South,
AU-2015-612,11/21/2015,11/23/2015,2,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,111,3,0.02,137.1,$13.70 ,Critical,ER-00612,Holland Foster,Corporate,Depok,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-613,9/14/2015,9/21/2015,7,First Class,Auto & Accessories,Car Media Players,140,33,3,0.04,43.2,$4.30 ,High,ON-00613,Solomon Vernon,Consumer,Padang,Sumatera Barat,Indonesia,Southeast Asia,
AU-2015-614,12/3/2015,12/5/2015,2,First Class,Auto & Accessories,Car Speakers,211,250,5,0.02,109.9,$11.00 ,Critical,RN-00614,Hansen Eichhorn,Consumer,The Hague,South Holland,Netherlands,Central,
AU-2015-615,6/16/2015,6/20/2015,4,First Class,Auto & Accessories,Car Body Covers,117,83,1,0.02,34.7,$3.50 ,Critical,CH-00615,Johnston Ducich,Consumer,London,England,United Kingdom,North,
AU-2015-616,6/19/2015,6/20/2015,1,First Class,Auto & Accessories,Car & Bike Care,118,192,1,0.04,33.3,$3.30 ,Critical,ON-00616,Becker Johnson,Consumer,Manzanillo,Granma,Cuba,Caribbean,
AU-2015-617,6/27/2015,7/7/2015,10,First Class,Auto & Accessories,Tyre,250,65,1,0.03,162.5,$16.30 ,Medium,IN-00617,Vance Raglin,Consumer,Hrodna,Hrodna,Belarus,EMEA,
AU-2015-618,10/22/2015,11/1/2015,10,First Class,Auto & Accessories,Bike Tyres,72,130,4,0.04,18,$1.80 ,High,LL-00618,Gaines O'Carroll,Consumer,New York City,New York,United States,East,
AU-2015-619,8/22/2015,8/29/2015,7,First Class,Auto & Accessories,Car Mat,54,220,5,0.02,10.8,$1.10 ,High,ON-00619,Barnes Braxton,Corporate,San Juan de la Maguana,San Juan,Dominican Republic,Caribbean,
AU-2015-620,12/26/2015,1/1/2016,6,First Class,Auto & Accessories,Car Seat Covers,114,104,3,0.02,27.2,$2.70 ,High,NO-00620,West Cano,Consumer,Hastings,Hawke's Bay,New Zealand,Oceania,
AU-2015-621,6/22/2015,6/30/2015,8,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,149,3,0.04,123.3,$12.30 ,Medium,ER-00621,Wilcox Miller,Corporate,Seattle,Washington,United States,West,
AU-2015-622,11/23/2015,12/3/2015,10,First Class,Auto & Accessories,Car Media Players,140,222,5,0.05,25,$2.50 ,High,HT-00622,Murray Cartwright,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,
AU-2015-623,11/20/2015,11/30/2015,10,First Class,Auto & Accessories,Car Speakers,211,199,4,0.01,122.6,$12.30 ,Critical,IN-00623,Torres Blumstein,Home Office,Anshan,Liaoning,China,North Asia,
AU-2015-624,4/27/2015,5/6/2015,9,First Class,Auto & Accessories,Car Body Covers,117,111,5,0.04,13.6,$1.40 ,High,NS-00624,Black Collins,Consumer,Manizales,Caldas,Colombia,South,
AU-2015-625,12/25/2015,1/1/2016,7,First Class,Auto & Accessories,Car & Bike Care,118,33,1,0.03,34.5,$3.40 ,Critical,ON-00625,Hanson Ferguson,Consumer,San Pedro Sula,Cortés,Honduras,Central,
AU-2015-626,2/3/2015,2/5/2015,2,First Class,Auto & Accessories,Tyre,250,250,4,0.03,140,$14.00 ,High,TT-00626,Harper Dartt,Consumer,Coyoacán,Distrito Federal,Mexico,North,
AU-2015-627,8/12/2015,8/17/2015,5,First Class,Auto & Accessories,Bike Tyres,72,83,4,0.02,18,$1.80 ,High,ER-00627,Marks Schneider,Home Office,New York City,New York,United States,East,
AU-2015-628,6/16/2015,6/21/2015,5,First Class,Auto & Accessories,Car Mat,54,192,4,0.04,13.5,$1.40 ,Medium,ON-00628,Camacho Thompson,Home Office,Broken Arrow,Oklahoma,United States,Central,
AU-2015-629,1/2/2015,1/3/2015,1,First Class,Auto & Accessories,Car Seat Covers,114,65,5,0.03,16.9,$1.70 ,Critical,LT-00629,Mcgee Holt,Consumer,Birmingham,England,United Kingdom,North,
AU-2015-630,6/28/2015,7/8/2015,10,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,130,3,0.02,137.1,$13.70 ,Critical,AS-00630,Tran Matthias,Consumer,Ponferrada,Castile and León,Spain,South,
